date_time,source_key,ambient_temperature,module_temperature,irradiation,date,time
2020-05-16 20:15:00,iq8k7ZNt4Mwm3w0,28.205944733333336,27.102158700000004,0.0,2020-05-16,20:15:00
2020-05-16 20:30:00,iq8k7ZNt4Mwm3w0,28.205386266666668,26.741445866666677,0.0,2020-05-16,20:30:00
2020-05-16 20:45:00,iq8k7ZNt4Mwm3w0,28.36054320689655,26.71066275862069,0.0,2020-05-16,20:45:00
2020-05-16 21:00:00,iq8k7ZNt4Mwm3w0,28.5787841,26.9042196,0.0,2020-05-16,21:00:00
2020-05-16 21:15:00,iq8k7ZNt4Mwm3w0,28.61048517241379,27.115082793103443,0.0,2020-05-16,21:15:00
2020-05-16 21:30:00,iq8k7ZNt4Mwm3w0,28.4075919,26.798993800000005,0.0,2020-05-16,21:30:00
2020-05-16 21:45:00,iq8k7ZNt4Mwm3w0,28.27099406666666,26.638355366666666,0.0,2020-05-16,21:45:00
2020-05-16 22:00:00,iq8k7ZNt4Mwm3w0,28.258463862068968,26.72932162068966,0.0,2020-05-16,22:00:00
2020-05-16 22:15:00,iq8k7ZNt4Mwm3w0,28.136055633333328,26.82591456666667,0.0,2020-05-16,22:15:00
2020-05-16 22:30:00,iq8k7ZNt4Mwm3w0,28.31342096551724,27.72299413793103,0.0,2020-05-16,22:30:00
2020-05-16 22:45:00,iq8k7ZNt4Mwm3w0,28.208466666666663,27.788521233333334,0.0,2020-05-16,22:45:00
2020-05-16 23:00:00,iq8k7ZNt4Mwm3w0,27.52852131034483,27.18614355172414,0.0,2020-05-16,23:00:00
2020-05-16 23:15:00,iq8k7ZNt4Mwm3w0,27.13286423333333,26.697984833333336,0.0,2020-05-16,23:15:00
2020-05-16 23:30:00,iq8k7ZNt4Mwm3w0,26.87304173333333,26.26826893333333,0.0,2020-05-16,23:30:00
2020-05-16 23:45:00,iq8k7ZNt4Mwm3w0,26.525786206896548,25.57391037931034,0.0,2020-05-16,23:45:00
2020-05-17 00:00:00,iq8k7ZNt4Mwm3w0,26.290046066666665,25.420961466666665,0.0,2020-05-17,00:00:00
2020-05-17 00:15:00,iq8k7ZNt4Mwm3w0,26.148865724137927,25.07488058620689,0.0,2020-05-17,00:15:00
2020-05-17 00:30:00,iq8k7ZNt4Mwm3w0,25.88355113333333,24.7258465,0.0,2020-05-17,00:30:00
2020-05-17 00:45:00,iq8k7ZNt4Mwm3w0,25.90616780000001,24.595490533333336,0.0,2020-05-17,00:45:00
2020-05-17 01:00:00,iq8k7ZNt4Mwm3w0,25.762797379310346,24.34820031034483,0.0,2020-05-17,01:00:00
2020-05-17 01:15:00,iq8k7ZNt4Mwm3w0,25.5164062,23.86896563333333,0.0,2020-05-17,01:15:00
2020-05-17 01:30:00,iq8k7ZNt4Mwm3w0,25.3675354,23.30727846666667,0.0,2020-05-17,01:30:00
2020-05-17 01:45:00,iq8k7ZNt4Mwm3w0,24.830521599999997,22.68963426666667,0.0,2020-05-17,01:45:00
2020-05-17 02:00:00,iq8k7ZNt4Mwm3w0,24.73006183333333,22.41169846666667,0.0,2020-05-17,02:00:00
2020-05-17 02:15:00,iq8k7ZNt4Mwm3w0,24.467926172413787,22.172177068965517,0.0,2020-05-17,02:15:00
2020-05-17 02:30:00,iq8k7ZNt4Mwm3w0,24.2546642,21.830827966666668,0.0,2020-05-17,02:30:00
2020-05-17 02:45:00,iq8k7ZNt4Mwm3w0,24.288478482758624,22.096859793103448,0.0,2020-05-17,02:45:00
2020-05-17 03:00:00,iq8k7ZNt4Mwm3w0,24.1800069,22.02151296666667,0.0,2020-05-17,03:00:00
2020-05-17 03:15:00,iq8k7ZNt4Mwm3w0,23.95225926666667,21.7182801,0.0,2020-05-17,03:15:00
2020-05-17 03:30:00,iq8k7ZNt4Mwm3w0,24.118318793103448,22.020067,0.0,2020-05-17,03:30:00
2020-05-17 03:45:00,iq8k7ZNt4Mwm3w0,24.318871133333328,22.570317666666664,0.0,2020-05-17,03:45:00
2020-05-17 04:00:00,iq8k7ZNt4Mwm3w0,24.36630162068965,22.70163386206896,0.0,2020-05-17,04:00:00
2020-05-17 04:15:00,iq8k7ZNt4Mwm3w0,24.637875333333326,23.12236843333333,4.4788243433333325e-05,2020-05-17,04:15:00
2020-05-17 04:30:00,iq8k7ZNt4Mwm3w0,24.727733655172408,23.30426886206897,0.0,2020-05-17,04:30:00
